arm,model_size,thinking,task,condition,density_class,index,instance_id,graph_id,exact,f1,abs_error,signed_error,parsed,hit_cap,pred,gold,n_nodes,n_edges,density_real,mean_degree,n_components,largest_cc,n_triangles,mean_clustering,target_id,target_degree,target_clustering,gold_is_yes,pair_common_neighbors,pair_distance,gold_magnitude,primer_chars,encoding_chars,n_new_tokens,resp_chars,n_node_mentions,uses_degree_sum,narrates_neighbors,enumerates_nodes
qwen3-1.7b-think,1.7b,1,node_count,filler,0.2,5,node_count/size40/p0.2/5,p0.2/5,1.0,1.0,0,0,1,0,40,40,40,152,0.194872,7.6,1,40,55,0.159116,,,,,,,40,1829,2536,964,1976,4,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,degree,0.2,5,edge_existence/size40/p0.2/5,p0.2/5,1.0,1.0,,,1,0,Yes,Yes,40,152,0.194872,7.6,1,40,55,0.159116,8,8,0.107143,1,0,1,,875,2536,464,1573,23,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,all,0.2,6,edge_count/size40/p0.2/6,p0.2/6,0.0,0.0,1,1,1,1,140,139,40,139,0.178205,6.95,1,40,66,0.204719,,,,,,,139,4676,2430,8192,15254,290,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,clustering,0.2,6,cycle_check/size40/p0.2/6,p0.2/6,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,139,0.178205,6.95,1,40,66,0.204719,,,,1,,,,1629,2430,3532,8833,56,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,none,0.2,7,connected_nodes/size40/p0.2/7,p0.2/7,0.0,0.9411764705882353,,,1,0,"2, 4, 6, 8, 14, 23, 31, 39","2, 4, 6, 8, 14, 16, 23, 31, 39",40,159,0.203846,7.95,1,40,71,0.174242,20,9,0.222222,,,,,0,2576,1236,3630,17,0,1,0
qwen3-1.7b-think,1.7b,1,node_count,rwse,0.2,8,node_count/size40/p0.2/8,p0.2/8,1.0,1.0,0,0,1,0,40,40,40,158,0.202564,7.9,1,40,80,0.200876,,,,,,,40,2949,2574,1290,2694,1,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,components,0.2,8,edge_existence/size40/p0.2/8,p0.2/8,1.0,1.0,,,1,0,No,No,40,158,0.202564,7.9,1,40,80,0.200876,3,9,0.138889,0,6,2,,37,2574,1189,3081,44,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,filler,0.2,9,edge_count/size40/p0.2/9,p0.2/9,0.0,0.0,145,-145,1,1,10,155,40,155,0.198718,7.75,1,40,70,0.185637,,,,,,,155,1829,2556,8192,15517,250,1,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,degree,0.2,9,cycle_check/size40/p0.2/9,p0.2/9,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,155,0.198718,7.75,1,40,70,0.185637,,,,1,,,,877,2556,8016,21128,375,1,1,1
qwen3-1.7b-think,1.7b,1,node_degree,all,0.2,10,node_degree/size40/p0.2/10,p0.2/10,1.0,1.0,0,0,1,0,8,8,40,151,0.19359,7.55,1,40,70,0.217862,1,8,0.214286,,,,8,4677,2526,762,2575,14,0,1,0
qwen3-1.7b-think,1.7b,1,node_count,clustering,0.2,11,node_count/size40/p0.2/11,p0.2/11,1.0,1.0,0,0,1,0,40,40,40,159,0.203846,7.95,1,40,85,0.222718,,,,,,,40,1629,2585,1190,3793,40,0,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,none,0.2,11,edge_existence/size40/p0.2/11,p0.2/11,1.0,1.0,,,1,0,No,No,40,159,0.203846,7.95,1,40,85,0.222718,0,9,0.25,0,3,2,,0,2585,964,2642,35,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,rwse,0.2,12,edge_count/size40/p0.2/12,p0.2/12,1.0,1.0,0,0,1,1,169,169,40,169,0.216667,8.45,1,40,95,0.200858,,,,,,,169,2949,2658,8192,15673,191,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,components,0.2,12,cycle_check/size40/p0.2/12,p0.2/12,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,169,0.216667,8.45,1,40,95,0.200858,,,,1,,,,37,2658,2801,5973,28,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,filler,0.2,13,node_degree/size40/p0.2/13,p0.2/13,1.0,1.0,0,0,1,0,4,4,40,160,0.205128,8.0,1,40,87,0.217821,7,4,0.5,,,,4,1829,2589,394,1374,12,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,degree,0.2,14,node_count/size40/p0.2/14,p0.2/14,1.0,1.0,0,0,1,0,40,40,40,154,0.197436,7.7,1,40,85,0.220911,,,,,,,40,876,2547,1492,3269,2,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,all,0.2,14,connected_nodes/size40/p0.2/14,p0.2/14,1.0,1.0,,,1,0,"0, 4, 5, 10, 11, 25, 30, 31, 32","0, 4, 5, 10, 11, 25, 30, 31, 32",40,154,0.197436,7.7,1,40,85,0.220911,17,9,0.222222,,,,,4676,2547,1248,3247,18,0,0,0
qwen3-1.7b-think,1.7b,1,edge_count,clustering,0.2,15,edge_count/size40/p0.2/15,p0.2/15,1.0,1.0,0,0,1,0,140,140,40,140,0.179487,7.0,1,40,53,0.174926,,,,,,,140,1629,2441,6204,12579,174,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,none,0.2,15,cycle_check/size40/p0.2/15,p0.2/15,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,140,0.179487,7.0,1,40,53,0.174926,,,,1,,,,0,2441,1614,4871,14,0,0,0
qwen3-1.7b-think,1.7b,1,node_degree,rwse,0.2,16,node_degree/size40/p0.2/16,p0.2/16,1.0,1.0,0,0,1,0,9,9,40,145,0.185897,7.25,1,40,66,0.185331,0,9,0.277778,,,,9,2949,2470,559,1581,10,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,components,0.2,17,node_count/size40/p0.2/17,p0.2/17,1.0,1.0,0,0,1,1,40,40,40,162,0.207692,8.1,1,40,90,0.208904,,,,,,,40,37,2610,8192,9383,0,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,filler,0.2,17,connected_nodes/size40/p0.2/17,p0.2/17,1.0,1.0,,,1,0,"0, 5, 16, 19, 21, 25, 28, 36, 38","0, 5, 16, 19, 21, 25, 28, 36, 38",40,162,0.207692,8.1,1,40,90,0.208904,11,9,0.25,,,,,1829,2610,968,2453,13,0,1,0
qwen3-1.7b-think,1.7b,1,edge_count,degree,0.2,18,edge_count/size40/p0.2/18,p0.2/18,0.0,0.0,169,-169,1,1,1,170,40,170,0.217949,8.5,1,40,102,0.217808,,,,,,,170,880,2670,8192,18084,195,1,1,1
qwen3-1.7b-think,1.7b,1,edge_existence,all,0.2,18,edge_existence/size40/p0.2/18,p0.2/18,1.0,1.0,,,1,0,No,No,40,170,0.217949,8.5,1,40,102,0.217808,31,8,0.107143,0,2,2,,4680,2670,874,2277,32,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,clustering,0.2,19,node_degree/size40/p0.2/19,p0.2/19,0.0,0.0,1,-1,1,0,9,10,40,157,0.201282,7.85,1,40,85,0.213419,27,10,0.177778,,,,10,1629,2583,2306,4822,65,0,1,1
qwen3-1.7b-think,1.7b,1,node_count,none,0.2,20,node_count/size40/p0.2/20,p0.2/20,1.0,1.0,0,0,1,0,40,40,40,148,0.189744,7.4,1,40,62,0.176118,,,,,,,40,0,2500,1026,2517,0,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,rwse,0.2,20,connected_nodes/size40/p0.2/20,p0.2/20,1.0,1.0,,,1,0,"15, 18, 2, 33, 36, 37","2, 15, 18, 33, 36, 37",40,148,0.189744,7.4,1,40,62,0.176118,22,6,0.133333,,,,,2949,2500,4834,13093,45,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,components,0.2,21,edge_count/size40/p0.2/21,p0.2/21,0.0,0.0,2,2,1,0,168,166,40,166,0.212821,8.3,1,40,99,0.208938,,,,,,,166,37,2636,6586,12886,129,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,filler,0.2,21,edge_existence/size40/p0.2/21,p0.2/21,1.0,1.0,,,1,0,No,No,40,166,0.212821,8.3,1,40,99,0.208938,16,4,0.333333,0,1,2,,1829,2636,693,2098,26,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,degree,0.2,22,node_degree/size40/p0.2/22,p0.2/22,1.0,1.0,0,0,1,0,9,9,40,171,0.219231,8.55,1,40,88,0.198555,35,9,0.055556,,,,9,880,2684,1821,5316,78,0,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,all,0.2,22,cycle_check/size40/p0.2/22,p0.2/22,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,171,0.219231,8.55,1,40,88,0.198555,,,,1,,,,4680,2684,3725,10745,42,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,clustering,0.2,23,connected_nodes/size40/p0.2/23,p0.2/23,1.0,1.0,,,1,0,"12, 14, 32, 34","12, 14, 32, 34",40,147,0.188462,7.35,1,40,58,0.163671,39,4,0.333333,,,,,1629,2494,1510,4779,21,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,none,0.2,24,edge_count/size40/p0.2/24,p0.2/24,0.0,0.0,164,-164,1,1,8,172,40,172,0.220513,8.6,1,40,106,0.230102,,,,,,,172,0,2659,8192,14161,235,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,rwse,0.2,24,edge_existence/size40/p0.2/24,p0.2/24,1.0,1.0,,,1,0,No,No,40,172,0.220513,8.6,1,40,106,0.230102,33,6,0.333333,0,0,3,,2949,2659,788,2208,35,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,components,0.2,25,node_degree/size40/p0.2/25,p0.2/25,1.0,1.0,0,0,1,0,10,10,40,177,0.226923,8.85,1,40,120,0.254864,19,10,0.2,,,,10,37,2716,936,2522,21,0,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,filler,0.2,25,cycle_check/size40/p0.2/25,p0.2/25,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,177,0.226923,8.85,1,40,120,0.254864,,,,1,,,,1829,2716,987,2706,5,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,degree,0.2,26,connected_nodes/size40/p0.2/26,p0.2/26,1.0,1.0,,,1,0,"11, 20, 21, 26, 29, 31","11, 20, 21, 26, 29, 31",40,144,0.184615,7.2,1,40,72,0.200371,39,6,0.2,,,,,877,2465,722,2010,9,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,all,0.2,27,node_count/size40/p0.2/27,p0.2/27,1.0,1.0,0,0,1,0,40,40,40,155,0.198718,7.75,1,40,79,0.189679,,,,,,,40,4676,2561,2549,6985,41,0,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,clustering,0.2,27,edge_existence/size40/p0.2/27,p0.2/27,1.0,1.0,,,1,0,No,No,40,155,0.198718,7.75,1,40,79,0.189679,28,4,0.333333,0,1,2,,1629,2561,682,1967,34,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,none,0.2,28,node_degree/size40/p0.2/28,p0.2/28,1.0,1.0,0,0,1,0,7,7,40,142,0.182051,7.1,1,40,58,0.197522,20,7,0.142857,,,,7,0,2455,798,2476,19,0,1,0
qwen3-1.7b-think,1.7b,1,cycle_check,rwse,0.2,28,cycle_check/size40/p0.2/28,p0.2/28,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,142,0.182051,7.1,1,40,58,0.197522,,,,1,,,,2949,2455,2681,8174,34,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,components,0.2,29,connected_nodes/size40/p0.2/29,p0.2/29,1.0,1.0,,,1,0,"1, 4, 7, 27, 35, 37, 38","1, 4, 7, 27, 35, 37, 38",40,182,0.233333,9.1,1,40,136,0.264737,0,7,0.238095,,,,,37,2753,785,2187,8,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,filler,0.2,30,node_count/size40/p0.2/30,p0.2/30,1.0,1.0,0,0,1,0,40,40,40,133,0.170513,6.65,1,40,47,0.155404,,,,,,,40,1829,2390,806,1786,7,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,degree,0.2,30,edge_existence/size40/p0.2/30,p0.2/30,1.0,1.0,,,1,0,No,No,40,133,0.170513,6.65,1,40,47,0.155404,35,9,0.138889,0,3,2,,872,2390,1691,4660,103,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,all,0.2,31,edge_count/size40/p0.2/31,p0.2/31,1.0,1.0,0,0,1,0,176,176,40,176,0.225641,8.8,1,40,119,0.22967,,,,,,,176,4684,2715,3134,6083,80,1,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,clustering,0.2,31,cycle_check/size40/p0.2/31,p0.2/31,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,176,0.225641,8.8,1,40,119,0.22967,,,,1,,,,1629,2715,2075,6659,80,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,none,0.2,32,connected_nodes/size40/p0.2/32,p0.2/32,1.0,1.0,,,1,0,"0, 20, 32, 36, 39","0, 20, 32, 36, 39",40,126,0.161538,6.3,1,40,44,0.169294,9,5,0.2,,,,,0,2339,845,2584,12,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,rwse,0.2,33,node_count/size40/p0.2/33,p0.2/33,1.0,1.0,0,0,1,0,40,40,40,175,0.224359,8.75,1,40,112,0.224681,,,,,,,40,2949,2707,967,2315,3,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,components,0.2,33,edge_existence/size40/p0.2/33,p0.2/33,1.0,1.0,,,1,0,No,No,40,175,0.224359,8.75,1,40,112,0.224681,10,11,0.254545,0,3,2,,37,2707,1292,3121,38,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,filler,0.2,34,edge_count/size40/p0.2/34,p0.2/34,0.0,0.0,153,-153,1,1,2,155,40,155,0.198718,7.75,1,40,78,0.205777,,,,,,,155,1829,2557,8192,16366,261,1,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,degree,0.2,34,cycle_check/size40/p0.2/34,p0.2/34,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,155,0.198718,7.75,1,40,78,0.205777,,,,1,,,,880,2557,4168,10972,127,1,0,1
qwen3-1.7b-think,1.7b,1,node_degree,all,0.2,35,node_degree/size40/p0.2/35,p0.2/35,1.0,1.0,0,0,1,0,13,13,40,165,0.211538,8.25,1,40,90,0.207082,33,13,0.128205,,,,13,4682,2633,1533,4815,27,0,0,1
qwen3-1.7b-think,1.7b,1,node_count,clustering,0.2,36,node_count/size40/p0.2/36,p0.2/36,1.0,1.0,0,0,1,0,40,40,40,170,0.217949,8.5,1,40,99,0.20824,,,,,,,40,1629,2668,952,2243,1,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,none,0.2,36,edge_existence/size40/p0.2/36,p0.2/36,1.0,1.0,,,1,0,No,No,40,170,0.217949,8.5,1,40,99,0.20824,29,10,0.288889,0,2,2,,0,2668,827,2088,24,0,0,1
qwen3-1.7b-think,1.7b,1,edge_count,rwse,0.2,37,edge_count/size40/p0.2/37,p0.2/37,0.0,0.0,143,-143,1,1,1,144,40,144,0.184615,7.2,1,40,56,0.206501,,,,,,,144,2949,2466,8192,15441,233,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,components,0.2,37,cycle_check/size40/p0.2/37,p0.2/37,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,144,0.184615,7.2,1,40,56,0.206501,,,,1,,,,37,2466,1789,5509,41,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,filler,0.2,38,node_degree/size40/p0.2/38,p0.2/38,1.0,1.0,0,0,1,0,4,4,40,157,0.201282,7.85,1,40,80,0.209152,29,4,0.666667,,,,4,1829,2563,908,3096,27,0,1,1
qwen3-1.7b-think,1.7b,1,node_count,degree,0.2,39,node_count/size40/p0.2/39,p0.2/39,1.0,1.0,0,0,1,0,40,40,40,147,0.188462,7.35,1,40,74,0.201591,,,,,,,40,877,2496,2167,4987,3,1,1,0
qwen3-1.7b-think,1.7b,1,connected_nodes,all,0.2,39,connected_nodes/size40/p0.2/39,p0.2/39,0.0,0.8,,,1,0,"4, 8, 11, 17, 23, 26, 30, 31, 39","4, 8, 11, 17, 23, 39",40,147,0.188462,7.35,1,40,74,0.201591,29,6,0.4,,,,,4677,2496,1844,4230,14,0,0,0
qwen3-1.7b-think,1.7b,1,edge_count,clustering,0.2,40,edge_count/size40/p0.2/40,p0.2/40,1.0,1.0,0,0,1,0,143,143,40,143,0.183333,7.15,1,40,67,0.224728,,,,,,,143,1629,2459,6126,12886,216,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,none,0.2,40,cycle_check/size40/p0.2/40,p0.2/40,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,143,0.183333,7.15,1,40,67,0.224728,,,,1,,,,0,2459,2718,6207,23,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,rwse,0.2,41,node_degree/size40/p0.2/41,p0.2/41,1.0,1.0,0,0,1,0,12,12,40,171,0.219231,8.55,1,40,103,0.22589,16,12,0.151515,,,,12,2949,2661,2285,6220,37,0,0,1
qwen3-1.7b-think,1.7b,1,node_count,components,0.2,42,node_count/size40/p0.2/42,p0.2/42,1.0,1.0,0,0,1,0,40,40,40,161,0.20641,8.05,1,40,72,0.173068,,,,,,,40,37,2605,895,2577,0,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,filler,0.2,42,connected_nodes/size40/p0.2/42,p0.2/42,1.0,1.0,,,1,0,"13, 14, 16, 19, 23, 25, 27, 29, 4","4, 13, 14, 16, 19, 23, 25, 27, 29",40,161,0.20641,8.05,1,40,72,0.173068,18,9,0.083333,,,,,1829,2605,5649,15688,11,0,0,0
qwen3-1.7b-think,1.7b,1,edge_count,degree,0.2,43,edge_count/size40/p0.2/43,p0.2/43,1.0,1.0,0,0,1,0,140,140,40,140,0.179487,7.0,1,40,57,0.172688,,,,,,,140,875,2435,6947,13297,204,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,all,0.2,43,edge_existence/size40/p0.2/43,p0.2/43,1.0,1.0,,,1,0,No,No,40,140,0.179487,7.0,1,40,57,0.172688,18,5,0.1,0,2,2,,4675,2435,1663,4527,47,0,1,1
qwen3-1.7b-think,1.7b,1,node_degree,clustering,0.2,44,node_degree/size40/p0.2/44,p0.2/44,0.0,0.0,1,-1,1,0,12,13,40,137,0.175641,6.85,1,40,59,0.196012,32,13,0.166667,,,,13,1629,2419,880,2394,21,0,1,1
qwen3-1.7b-think,1.7b,1,node_count,none,0.2,45,node_count/size40/p0.2/45,p0.2/45,1.0,1.0,0,0,1,0,40,40,40,167,0.214103,8.35,1,40,98,0.213148,,,,,,,40,0,2651,1447,2745,0,0,1,0
qwen3-1.7b-think,1.7b,1,connected_nodes,rwse,0.2,45,connected_nodes/size40/p0.2/45,p0.2/45,1.0,1.0,,,1,0,"0, 6, 13, 14, 15, 17, 22, 25, 27, 32","0, 6, 13, 14, 15, 17, 22, 25, 27, 32",40,167,0.214103,8.35,1,40,98,0.213148,28,10,0.2,,,,,2949,2651,2376,5808,16,0,1,0
qwen3-1.7b-think,1.7b,1,edge_count,components,0.2,46,edge_count/size40/p0.2/46,p0.2/46,1.0,1.0,0,0,1,0,143,143,40,143,0.183333,7.15,1,40,68,0.192339,,,,,,,143,37,2470,6112,11229,246,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,filler,0.2,46,edge_existence/size40/p0.2/46,p0.2/46,1.0,1.0,,,1,0,No,No,40,143,0.183333,7.15,1,40,68,0.192339,12,8,0.142857,0,2,2,,1829,2470,836,2179,28,0,1,1
qwen3-1.7b-think,1.7b,1,node_degree,degree,0.2,47,node_degree/size40/p0.2/47,p0.2/47,1.0,1.0,0,0,1,0,12,12,40,167,0.214103,8.35,1,40,104,0.236475,32,12,0.257576,,,,12,881,2644,841,2183,18,0,0,0
qwen3-1.7b-think,1.7b,1,cycle_check,all,0.2,47,cycle_check/size40/p0.2/47,p0.2/47,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,167,0.214103,8.35,1,40,104,0.236475,,,,1,,,,4681,2644,1658,5331,12,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,clustering,0.2,48,connected_nodes/size40/p0.2/48,p0.2/48,1.0,1.0,,,1,0,"0, 1, 4, 6, 10, 19, 21, 24, 29","0, 1, 4, 6, 10, 19, 21, 24, 29",40,142,0.182051,7.1,1,40,67,0.193054,2,9,0.166667,,,,,1629,2456,842,2035,15,0,0,0
qwen3-1.7b-think,1.7b,1,edge_count,none,0.2,49,edge_count/size40/p0.2/49,p0.2/49,1.0,1.0,0,0,1,1,153,153,40,153,0.196154,7.65,1,40,74,0.190155,,,,,,,153,0,2531,8192,15455,85,1,0,1
qwen3-1.7b-think,1.7b,1,edge_existence,rwse,0.2,49,edge_existence/size40/p0.2/49,p0.2/49,1.0,1.0,,,1,0,No,No,40,153,0.196154,7.65,1,40,74,0.190155,37,7,0.095238,0,2,2,,2949,2531,2719,6279,95,0,0,1
qwen3-1.7b-think,1.7b,1,node_degree,components,0.2,50,node_degree/size40/p0.2/50,p0.2/50,1.0,1.0,0,0,1,0,8,8,40,171,0.219231,8.55,1,40,97,0.200808,14,8,0.178571,,,,8,37,2671,705,1977,14,0,0,0
qwen3-1.7b-think,1.7b,1,cycle_check,filler,0.2,50,cycle_check/size40/p0.2/50,p0.2/50,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,171,0.219231,8.55,1,40,97,0.200808,,,,1,,,,1829,2671,2413,6182,15,0,0,0
qwen3-1.7b-think,1.7b,1,connected_nodes,degree,0.2,51,connected_nodes/size40/p0.2/51,p0.2/51,1.0,1.0,,,1,0,"2, 5, 12, 16, 21, 29, 31, 33, 37, 38, 39","2, 5, 12, 16, 21, 29, 31, 33, 37, 38, 39",40,163,0.208974,8.15,1,40,82,0.188643,34,11,0.163636,,,,,879,2614,1838,4384,21,0,1,1
qwen3-1.7b-think,1.7b,1,node_count,all,0.2,52,node_count/size40/p0.2/52,p0.2/52,1.0,1.0,0,0,1,0,40,40,40,164,0.210256,8.2,1,40,84,0.20623,,,,,,,40,4679,2619,914,1772,0,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,clustering,0.2,52,edge_existence/size40/p0.2/52,p0.2/52,1.0,1.0,,,1,0,No,No,40,164,0.210256,8.2,1,40,84,0.20623,29,6,0.333333,0,0,3,,1629,2619,973,2724,36,0,1,1
qwen3-1.7b-think,1.7b,1,node_degree,none,0.2,53,node_degree/size40/p0.2/53,p0.2/53,1.0,1.0,0,0,1,0,8,8,40,154,0.197436,7.7,1,40,76,0.209395,29,8,0.214286,,,,8,0,2540,1010,3024,24,0,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,rwse,0.2,53,cycle_check/size40/p0.2/53,p0.2/53,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,154,0.197436,7.7,1,40,76,0.209395,,,,1,,,,2949,2540,1728,5545,27,0,0,1
qwen3-1.7b-think,1.7b,1,connected_nodes,components,0.2,54,connected_nodes/size40/p0.2/54,p0.2/54,1.0,1.0,,,1,0,"9, 13, 16, 24, 38","9, 13, 16, 24, 38",40,150,0.192308,7.5,1,40,76,0.181788,23,5,0.2,,,,,37,2530,1003,2863,21,0,0,1
qwen3-1.7b-think,1.7b,1,node_count,filler,0.2,55,node_count/size40/p0.2/55,p0.2/55,1.0,1.0,0,0,1,0,40,40,40,153,0.196154,7.65,1,40,72,0.173092,,,,,,,40,1829,2542,801,1811,7,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,degree,0.2,55,edge_existence/size40/p0.2/55,p0.2/55,1.0,1.0,,,1,0,Yes,Yes,40,153,0.196154,7.65,1,40,72,0.173092,25,8,0.214286,1,1,1,,877,2542,601,1545,25,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,all,0.2,56,edge_count/size40/p0.2/56,p0.2/56,0.0,0.0,1,-1,1,1,160,161,40,161,0.20641,8.05,1,40,82,0.20175,,,,,,,161,4680,2591,8192,22186,192,1,1,1
qwen3-1.7b-think,1.7b,1,cycle_check,clustering,0.2,56,cycle_check/size40/p0.2/56,p0.2/56,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,161,0.20641,8.05,1,40,82,0.20175,,,,1,,,,1629,2591,1712,5558,17,0,1,0
qwen3-1.7b-think,1.7b,1,connected_nodes,none,0.2,57,connected_nodes/size40/p0.2/57,p0.2/57,1.0,1.0,,,1,0,"1, 7, 11, 12, 16, 37","1, 7, 11, 12, 16, 37",40,172,0.220513,8.6,1,40,101,0.214541,3,6,0.2,,,,,0,2683,1126,2971,15,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,rwse,0.2,58,node_count/size40/p0.2/58,p0.2/58,1.0,1.0,0,0,1,0,40,40,40,160,0.205128,8.0,1,40,93,0.214827,,,,,,,40,2949,2589,1501,3118,3,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,components,0.2,58,edge_existence/size40/p0.2/58,p0.2/58,1.0,1.0,,,1,0,No,No,40,160,0.205128,8.0,1,40,93,0.214827,21,7,0.333333,0,2,2,,37,2589,655,1804,24,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,filler,0.2,59,edge_count/size40/p0.2/59,p0.2/59,1.0,1.0,0,0,1,1,144,144,40,144,0.184615,7.2,1,40,65,0.19572,,,,,,,144,1829,2476,8192,14381,265,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,degree,0.2,59,cycle_check/size40/p0.2/59,p0.2/59,1.0,1.0,,,1,1,Yes,"Yes, there is a cycle",40,144,0.184615,7.2,1,40,65,0.19572,,,,1,,,,872,2476,8192,17212,307,1,1,1
qwen3-1.7b-think,1.7b,1,node_degree,all,0.2,60,node_degree/size40/p0.2/60,p0.2/60,1.0,1.0,0,0,1,0,8,8,40,161,0.20641,8.05,1,40,75,0.168038,27,8,0.142857,,,,8,4679,2597,2269,5738,102,0,1,1
qwen3-1.7b-think,1.7b,1,node_count,clustering,0.2,61,node_count/size40/p0.2/61,p0.2/61,1.0,1.0,0,0,1,0,40,40,40,142,0.182051,7.1,1,40,68,0.214857,,,,,,,40,1629,2450,1011,2130,1,0,0,0
qwen3-1.7b-think,1.7b,1,edge_existence,none,0.2,61,edge_existence/size40/p0.2/61,p0.2/61,1.0,1.0,,,1,0,No,No,40,142,0.182051,7.1,1,40,68,0.214857,37,7,0.095238,0,1,2,,0,2450,1065,2994,44,0,1,1
qwen3-1.7b-think,1.7b,1,edge_count,rwse,0.2,62,edge_count/size40/p0.2/62,p0.2/62,1.0,1.0,0,0,1,0,138,138,40,138,0.176923,6.9,1,40,41,0.136773,,,,,,,138,2949,2425,7695,15270,204,1,0,1
qwen3-1.7b-think,1.7b,1,cycle_check,components,0.2,62,cycle_check/size40/p0.2/62,p0.2/62,1.0,1.0,,,1,0,Yes,"Yes, there is a cycle",40,138,0.176923,6.9,1,40,41,0.136773,,,,1,,,,37,2425,2418,5733,6,0,0,0
qwen3-1.7b-think,1.7b,1,node_degree,filler,0.2,63,node_degree/size40/p0.2/63,p0.2/63,0.0,0.0,1,-1,1,0,6,7,40,175,0.224359,8.75,1,40,112,0.200563,30,7,0.190476,,,,7,1829,2700,725,2196,16,0,0,0
qwen3-1.7b-think,1.7b,1,node_count,degree,0.2,64,node_count/size40/p0.2/64,p0.2/64,1.0,1.0,0,0,1,0,40,40,40,153,0.196154,7.65,1,40,64,0.189225,,,,,,,40,875,2530,1355,3082,2,0,0,0
