arm,condition,instance_id,density,task,correct,pred,edge,said_yes,n_statements,fabricated,states_nonedge,drops_edge,stated,invented,missed,kind,invents,chain,misread
qwen3-1.7b,clustering,edge_existence/size40/p0.1/95,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/98,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/1,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/4,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/11,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/14,0.2,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/17,0.2,edge_existence,1,Yes,True,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/20,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/23,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/26,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/29,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/36,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/39,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/42,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/45,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/48,0.2,edge_existence,0,Yes,False,True,3.0,True,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/51,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/54,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/61,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/64,0.2,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/67,0.2,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/70,0.2,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/73,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/76,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/79,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/86,0.2,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/89,0.2,edge_existence,0,Yes,False,True,3.0,True,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/92,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/95,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/98,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/1,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/4,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/11,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/14,0.35,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/17,0.35,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/20,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/23,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/26,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/29,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/36,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/39,0.35,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/42,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/45,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/48,0.35,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/51,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/54,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/61,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/64,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/67,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/70,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/73,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/76,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/79,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/86,0.35,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/89,0.35,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/92,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/95,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/98,0.35,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/1,0.5,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/4,0.5,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/11,0.5,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/14,0.5,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/17,0.5,edge_existence,0,Yes,False,True,4.0,True,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/20,0.5,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/23,0.5,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/26,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/29,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/36,0.5,edge_existence,0,Yes,False,True,4.0,True,True,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/39,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/42,0.5,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/45,0.5,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/48,0.5,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/51,0.5,edge_existence,0,Yes,False,True,2.0,True,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/54,0.5,edge_existence,0,Yes,False,True,3.0,True,True,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/61,0.5,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/64,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/67,0.5,edge_existence,1,No,False,False,1.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/70,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/73,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/76,0.5,edge_existence,0,Yes,False,True,3.0,True,True,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/79,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/86,0.5,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/89,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/92,0.5,edge_existence,1,Yes,True,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/95,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/98,0.5,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/1,0.1,edge_existence,1,No,False,False,3.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/4,0.1,edge_existence,1,No,False,False,5.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/7,0.1,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/14,0.1,edge_existence,1,No,False,False,6.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/17,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/20,0.1,edge_existence,1,Yes,True,True,4.0,True,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/23,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/26,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/29,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/32,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/39,0.1,edge_existence,1,No,False,False,3.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/42,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/45,0.1,edge_existence,1,No,False,False,6.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/48,0.1,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/51,0.1,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/54,0.1,edge_existence,1,No,False,False,3.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/57,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/64,0.1,edge_existence,0,Yes,False,True,4.0,True,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/67,0.1,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/70,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/73,0.1,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.1/76,0.1,edge_existence,0,Yes,False,True,3.0,True,True,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.1/79,0.1,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.1/82,0.1,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.1/89,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.1/92,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.1/95,0.1,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.1/98,0.1,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/1,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/4,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/7,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/14,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/17,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/20,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/23,0.2,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/26,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/29,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/32,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/39,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/42,0.2,edge_existence,0,Yes,False,True,2.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/45,0.2,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/48,0.2,edge_existence,1,No,False,False,3.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/51,0.2,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/54,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/57,0.2,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/64,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/67,0.2,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/70,0.2,edge_existence,1,No,False,False,4.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/73,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.2/76,0.2,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.2/79,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.2/82,0.2,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.2/89,0.2,edge_existence,0,Yes,False,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.2/92,0.2,edge_existence,1,Yes,True,True,1.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.2/95,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.2/98,0.2,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/1,0.35,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/4,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/7,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/14,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/17,0.35,edge_existence,0,Yes,False,True,3.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/20,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/23,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/26,0.35,edge_existence,0,Yes,False,True,2.0,True,True,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/29,0.35,edge_existence,0,Yes,False,True,3.0,True,True,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/32,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/39,0.35,edge_existence,1,Yes,True,True,3.0,True,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/42,0.35,edge_existence,0,Yes,False,True,1.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/45,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/48,0.35,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/51,0.35,edge_existence,1,Yes,True,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/54,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/57,0.35,edge_existence,0,Yes,False,True,3.0,True,True,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/64,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/67,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/70,0.35,edge_existence,1,No,False,False,2.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/73,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.35/76,0.35,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.35/79,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.35/82,0.35,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.35/89,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.35/92,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.35/95,0.35,edge_existence,1,No,False,False,0.0,False,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.35/98,0.35,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/1,0.5,edge_existence,0,Yes,False,True,3.0,True,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/4,0.5,edge_existence,0,Yes,False,True,3.0,True,True,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/7,0.5,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/14,0.5,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/17,0.5,edge_existence,0,Yes,False,True,2.0,True,True,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/20,0.5,edge_existence,0,Yes,False,True,3.0,True,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/23,0.5,edge_existence,0,Yes,False,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,degree,edge_existence/size40/p0.5/26,0.5,edge_existence,1,Yes,True,True,0.0,False,False,False,,,,,,,
qwen3-1.7b,components,edge_existence/size40/p0.5/29,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,none,edge_existence/size40/p0.5/32,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,all,edge_existence/size40/p0.5/39,0.5,edge_existence,1,Yes,True,True,4.0,False,False,False,,,,,,,
qwen3-1.7b,filler,edge_existence/size40/p0.5/42,0.5,edge_existence,0,Yes,False,True,2.0,False,False,False,,,,,,,
qwen3-1.7b,rwse,edge_existence/size40/p0.5/45,0.5,edge_existence,0,Yes,False,True,4.0,True,False,False,,,,,,,
qwen3-1.7b,clustering,edge_existence/size40/p0.5/48,0.5,edge_existence,1,Yes,True,True,2.0,False,False,False,,,,,,,
